Name,"Screen name","Twitter ID",Location,Biography,"Created date",Followers,Following,Tweets,Favorites,Website,"Time zone",Geo-enabled,Verified,Language,Protected,"Profile image URL"
A1m7,heavypreference,"ID 1620650507206361089",," ","Wed Feb 01 05:09:38 +0000 2023",0,21,0,0,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"penis cop",chickensliders,"ID 1438274271101472768",," Penis Crew","Wed Sep 15 22:51:27 +0000 2021",14,285,1671,6349,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1612824158383050753/LAAugV0x_normal.jpg
Swartaz,midevilwizzer,"ID 1520994218466029568",," ","Mon May 02 05:11:37 +0000 2022",55,209,465,23627,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1582658507853115393/_dTyfObh_normal.jpg
bugman,PoopyGroyper,"ID 1586874197271273473",," booyakasha","Mon Oct 31 00:14:39 +0000 2022",5,83,130,2032,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1587648149761441792/R4mChB7s_normal.jpg
Reptilia,Rep_tilia,"ID 1169304884",," ","Mon Feb 11 16:03:26 +0000 2013",27,208,140,18867,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1063916024855187456/RODcqyRq_normal.jpg
"h𓂀gan 'ᵈᵉˢᵗʳᵒʸᵉʳ ᵒᶠ ᵖᵘˢˢʸ'",ONLINE_WIZARD_,"ID 1564798489283870721","my room"," ATT3NT✙ON: 𝗮𝗹𝗹 𝗽𝗼𝘀𝘁𝘀 𝗮𝗿𝗲 𝗷𝗼𝗸𝗲𝘀 . if i unfollow its a miᛋᛋclick, i have bad eyes (no 'casm) bideogaymez:: https://t.co/tVuV4UVVtK 'LOG below \/","Wed Aug 31 02:13:35 +0000 2022",72,197,272,8914,https://tinyurl.com/CUMHOUSE,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1610094001327321088/MbxXsz9V_normal.jpg
"saila (icarus)",sailaunderscore,"ID 1499830950104080390",," between strauss and seuss 
beyond based and cringe 
thread the needle","Fri Mar 04 19:35:47 +0000 2022",2169,1204,4710,13806,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619016075940696069/kfUe0pvb_normal.jpg
"🇦🇺Billy Bob-Knob🍃🌲",VaultingMatilda,"ID 1583752489299759106","Stolen Land 🇦🇺💪🏻"," Away","Sat Oct 22 09:30:05 +0000 2022",71,157,382,1625,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1583754097853104128/hsVLMRAR_normal.jpg
"first last",fullicewater,"ID 1546208134384984064",," ","Sun Jul 10 19:02:28 +0000 2022",0,507,0,363,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1554583939796410368/ENt58HoU_normal.jpg
"c0met ☄️",cometposter,"ID 1592838880524656642",~zod," Truth Seeker, Beauty Respecter, Pattern Noticer, Sh1t Poster. Urbit-pilled.","Wed Nov 16 11:16:25 +0000 2022",85,250,489,1612,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1592852893522366464/VcbCQIDg_normal.jpg
BigHam,PicturePrimeape,"ID 1604652493027278849",," love speech lurker","Mon Dec 19 01:39:33 +0000 2022",95,360,266,3918,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1617935970354987017/kUZJrHuU_normal.jpg
"Michel Barry Lyndon LaRouche-Foucault",GoreanWeeb,"ID 1406734039814447107",," horny on alt, flesh market arbitrageur","Sun Jun 20 22:01:55 +0000 2021",181,373,519,9600,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1406736035049058305/hYayQ0t5_normal.jpg
Cantor,groupsandfields,"ID 1274770917542047749","United States"," ","Sun Jun 21 18:27:44 +0000 2020",9,1194,0,14,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1274774915011444739/kzOMJuAc_normal.jpg
"Noticer of Things",SkiLawnMusk,"ID 883517855853027328",," ","Sat Jul 08 02:47:26 +0000 2017",17,583,1058,4057,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1614480648894283779/pNRYoc4o_normal.jpg
.....,_zazzyy,"ID 454424325",🤔," 1965","Wed Jan 04 00:05:29 +0000 2012",146,170,1380,4173,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/932998853565059079/60hltloG_normal.jpg
"Paul Sheldon",PaulAllen420,"ID 867527686691991552","Pacific NorthWest"," Kitsap County, Washington-Vancouver, British Columbia, Former WHL player hehehehahaha.","Wed May 24 23:48:13 +0000 2017",115,1588,4471,22103,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1598942287769501696/LgupCl7q_normal.jpg
RealBigCheezer,RealBigCheezer,"ID 1590417593696980992",," ","Wed Nov 09 18:54:50 +0000 2022",3,50,17,77,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1590418221886226433/myOfRM3a_normal.jpg
"Morphine 🇺🇳",TrapstarRapist,"ID 1620479069149077529",," Paranormal Investigator","Tue Jan 31 17:48:24 +0000 2023",88,250,306,805,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1621438864349958145/MjQP8eay_normal.jpg
"fka Lizard Shit",NigelSchrempf,"ID 1611943530762469378","Collapsed Expectations"," I’m here to lose my mind. Antillean Shape Rotator. @rayelectronica","Sun Jan 08 04:31:08 +0000 2023",8,367,51,789,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1611973168503160832/VNcQzWsa_normal.jpg
"Big Honey Groyper",lickhoney_,"ID 1596944936410222592",," There is a conspiracy of incapacity and mediocrity against better work of any age","Sun Nov 27 19:12:05 +0000 2022",192,107,122,681,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1620232412855771136/qCfjQ4r7_normal.jpg
furio,furioferrari,"ID 716792977025314818",," ","Mon Apr 04 01:02:17 +0000 2016",76,49,2121,175500,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/963504030839398400/goHzAvNL_normal.jpg
"𝕾 𝕴 𝕮 𝕬 𝕽 𝕴 𝕺",SexyBadBoyStyle,"ID 1600455088429989892","Mexico City"," ","Wed Dec 07 11:40:08 +0000 2022",212,251,471,2684,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613306105848791048/NNK7LL9P_normal.jpg
"Anselm Merlinus",Anselm_Merlin,"ID 1391573884298743812",," Not Relevant","Mon May 10 02:00:59 +0000 2021",88,645,440,16478,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1482857051235704832/Qsu6Xz_K_normal.jpg
"Powerful Retard",PowerfulUnit,"ID 1328516366903685124",," PhD in Esoterica of the Retarded Mind","Tue Nov 17 01:52:49 +0000 2020",249,565,716,3894,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1572353011954982913/4pp59QAL_normal.jpg
such,suchkakuhidden,"ID 1351878773411602433","c0mfy z0ne"," dungeon master","Wed Jan 20 13:06:49 +0000 2021",2,413,942,42730,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1492896905768099841/X8SySAQQ_normal.jpg
Petter,Petter72539412,"ID 1387061077599531019",," Noice","Tue Apr 27 15:08:42 +0000 2021",91,795,2,48476,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"Juice Newton",DeusMishima,"ID 1374406944086102019",Canada," you get what you get 📿","Tue Mar 23 17:05:38 +0000 2021",58,259,1131,5859,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1597698773748269056/XAFA8Ivn_normal.jpg
Tom,tomgermania,"ID 1282605578142056448",Nederland," ","Mon Jul 13 09:19:43 +0000 2020",24,181,0,309,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1557398677152481280/aJmvUd7v_normal.jpg
phil,htrinfl,"ID 984247159066214400",," ","Thu Apr 12 01:49:43 +0000 2018",39,477,1775,38400,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1575551075486208016/mTxCA7r5_normal.jpg
"Connor Ross",ConnorR48012269,"ID 1515540733079531524",," ","Sun Apr 17 04:00:50 +0000 2022",20,46,3,863,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Gator,SanctiK,"ID 1355135260598665222",," Hope you make it. If you are arm'd to do, as sworn to do,
Subscribe to your deep oaths, and keep it too.","Fri Jan 29 12:46:59 +0000 2021",76,502,3832,11863,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1421858756602777604/UCsPXw5q_normal.jpg
"Unfunny Lurker",UnfunnyLurker,"ID 829058301912440832",," ","Tue Feb 07 20:04:37 +0000 2017",0,75,126,112,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/896684150001868800/WjI-wGeD_normal.jpg
Wyvernsen,wyhz72,"ID 1371982883032825860","Donna, Brazil"," ","Wed Mar 17 00:33:21 +0000 2021",389,830,32580,37107,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1542655228729778177/J768Wjx__normal.jpg
Hulio,Hcaz40176984,"ID 1347435494033006592",," ","Fri Jan 08 06:50:50 +0000 2021",15,170,2,9590,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1586110764418564096/AHEClbq8_normal.jpg
.,NlRVU,"ID 4677286544",," ","Wed Dec 30 09:14:15 +0000 2015",24,306,30,361,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1616283046164168704/4pvo3aKi_normal.jpg
Carnage,claytoncarnage,"ID 3038872152",," Microsoft Point Millionaire.","Tue Feb 24 05:44:15 +0000 2015",17,67,643,36139,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1605593550741131265/fcLFy-JZ_normal.jpg
Beamer,Beamer135569,"ID 1610396895888785408",," ","Tue Jan 03 22:05:27 +0000 2023",6,95,9,1148,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610397261917216768/8679sCjP_normal.jpg
"an⏣n777 (💙,🧡)",_an0n777,"ID 945039679090581509","add another 0"," $LINK. - The Standard - Came for the alpha, stayed for the frens #DRNS","Sun Dec 24 21:13:12 +0000 2017",654,2375,2172,26551,http://www.smartcontract.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1538826951892385793/VXt2ue41_normal.jpg
🌲SchitzoSupremacy🌲,SanitySanitati1,"ID 1152313180686823425",," 🌲NS🌲      🇸🇪💪🏕🥊🏴‍☠️    Preparing For The Coming Man , Fighting against the dullness of the modern world.","Fri Jul 19 20:24:06 +0000 2019",74,479,110,2195,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1451518596723662848/iSEUexJk_normal.jpg
Tyttus,PraiseAlmsivi,"ID 1018042992802844673",Agartha," ","Sat Jul 14 08:02:18 +0000 2018",38,156,183,3258,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1458915955137040387/Ar1GhvXV_normal.jpg
DrFauci,DrFauci88,"ID 1485690416703983626",," hiya","Mon Jan 24 19:06:26 +0000 2022",49,136,538,5772,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1532056038517637126/LMTrIqhT_normal.jpg
Lugaid,MacLoegairi,"ID 3218914120",Bogland," ","Tue Apr 28 21:13:09 +0000 2015",115,294,106,22705,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1040389542119915521/56YnQEJ8_normal.jpg
vc0jzzkjpbkic9sj™︎,1JZGE_,"ID 1426354455260372992","Kainuun prikaati"," 現代視覚文化研究会 🇫🇮","Sat Aug 14 01:26:31 +0000 2021",92,879,1631,22123,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1612898437971714053/epl6NKCF_normal.jpg
angryfreind,angryfreind,"ID 1267980754664992769","Shinra Electric Company"," Hello fren","Wed Jun 03 00:46:56 +0000 2020",255,868,5828,133338,https://gab.com/angryfreind,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1308972521258180609/jf-FMJFE_normal.jpg
PaleMoonLight,moon_pale,"ID 1327730512669118464",," Just a family tradition","Sat Nov 14 21:51:04 +0000 2020",46,1978,10745,46744,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1327730864143392770/EUgh_-6q_normal.jpg
data,ShellTortise,"ID 1585807429358452736",," stay.","Fri Oct 28 01:35:49 +0000 2022",43,282,1418,1778,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1607588291343253506/N1IlPwpp_normal.jpg
J,TrafficConeKing,"ID 303271415","Cum Town, Your Mom"," Just a POG operator wanna be, shit posting on the internet","Sun May 22 15:45:32 +0000 2011",19,445,11742,26091,https://youtu.be/NLqbWMs6dnc,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1571840265249234944/Wt1qx2Fq_normal.jpg
"Aizen v3",V3Aizen,"ID 1619467023272001538",," CTO of BAPs Talmudic Network","Sat Jan 28 22:46:46 +0000 2023",21,52,202,476,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619467121427111937/2qS3Xit9_normal.jpg
Kefirbroski,kefirbroski,"ID 1459935900767449089",," ","Sun Nov 14 17:27:05 +0000 2021",21,315,491,4142,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1575977984258756608/Yg5ROGfk_normal.jpg
Agathocles,agathoclesreign,"ID 1548861558696120326",," Amerikaner. TND enjoyer.","Mon Jul 18 02:46:09 +0000 2022",51,327,165,17555,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1589806131395891202/KOPv0Dih_normal.jpg
沙立大,ZhJWVitZEgsMXLa,"ID 1356672994442108930",," ","Tue Feb 02 18:37:33 +0000 2021",0,1561,4,4946,,,Disabled,"Not verified",,Protected,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
MedTerror🇮🇹,HelTerSKLT,"ID 1603432901139374080",Ost-Paris," Tom Jones stan account","Thu Dec 15 16:53:09 +0000 2022",16,147,251,3621,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1612061118838587392/5dikd41F_normal.jpg
CafBeorn,cafbeorn,"ID 1478813503058321411","United States"," ","Wed Jan 05 19:39:56 +0000 2022",69,1200,15,192,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1483092913852755968/NDOdLXVi_normal.jpg
arete,serenearete,"ID 1423956915395117063",," All things in exchange for fire and fire for all things.","Sat Aug 07 10:39:57 +0000 2021",253,573,5949,25928,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1564647337506512901/a9WFqTj6_normal.jpg
psiberminion,psiberminion,"ID 1587458344897466368",Djibouti," Digitally resurrected.","Tue Nov 01 14:55:44 +0000 2022",42,629,416,3650,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1587458477244440577/lKeSTFUF_normal.jpg
1,RthRbSmkn,"ID 566335427","Im Everywhere Focker"," Time...it passes and it tells us what we're left with. We become the things we do.","Sun Apr 29 14:16:08 +0000 2012",256,1545,19104,4703,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1619565875199201280/XauIKFtU_normal.jpg
Sam,Sam62316941,"ID 1325941182959116289",," ","Mon Nov 09 23:21:44 +0000 2020",26,718,2,15,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1403472117212008451/uZD5fLz3_normal.jpg
ℕ𝖊𝖘𝖘𝖙𝖎𝖈𝔞𝔩,Priaprist,"ID 910843026091790336",," 🐗","Thu Sep 21 12:27:54 +0000 2017",92,2698,271,33952,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1065948695684882437/gc67_f30_normal.jpg
"Michael Harley",mh_harley,"ID 2666908438",," ","Thu Jul 03 06:58:11 +0000 2014",59,746,0,34102,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/484592092845735936/oUmn7Bmo_normal.jpeg
Ryan,MrRyanJM,"ID 754746099450179584","London, England"," ","Sun Jul 17 18:34:27 +0000 2016",132,112,13096,44233,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1589661276170588163/HY5CjfQ0_normal.jpg
HUNK,strahv,"ID 981023893321322496",," ","Tue Apr 03 04:21:37 +0000 2018",89,2335,7602,21084,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/981042482925527040/hyWKQzYK_normal.jpg
Lan,0x626F726564,"ID 1525839071016280065",," ","Sun May 15 14:02:43 +0000 2022",42,204,55,13647,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1592563940973764609/MgpPPpXX_normal.jpg
ø,dharmabrah,"ID 1476562358545833987",Bergen," ","Thu Dec 30 14:34:45 +0000 2021",6,385,1938,13496,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1620770711877943297/oSW7HC8j_normal.jpg
🐊🐊🐊,AggreAlligator,"ID 1564058024628609030",," 📰🗞️🚨","Mon Aug 29 01:12:03 +0000 2022",0,1309,839,1919,,,Disabled,"Not verified",,Protected,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"trapz_jesus 🇷🇺🇷🇺🇷🇺",trapz_jesus,"ID 1248015589106425856","Plymouth, MI"," Ze/zorp.","Wed Apr 08 22:31:28 +0000 2020",29,949,41,24153,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1333411528838696960/-vLdcsz2_normal.jpg
"yung millipede",bigchadenergy,"ID 1212185799396999170","the gym"," i can save her","Wed Jan 01 01:36:41 +0000 2020",23,123,659,3429,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1397954459498541056/GBnlZpSj_normal.jpg
"Talak Khan",Talak_Khan,"ID 962892578365440001",," Talak Khan","Mon Feb 12 03:34:15 +0000 2018",90,591,723,3225,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1529741212738998272/og1FmV25_normal.jpg
"Kiera Darling",Sean69873717,"ID 1437055415175503873","Dante's inferno "," A woman who loves life and all the twisted crazy parts of it. a huge fan of European history culture and traditions. 🇮🇪🇺🇲","Sun Sep 12 14:08:30 +0000 2021",83,1056,1347,4721,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1532153091277176833/ILdSFxZd_normal.jpg
pusstacio,Oopaaahh,"ID 1467680865622896644",," ","Mon Dec 06 02:22:50 +0000 2021",2,51,81,1958,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1538796677829734400/ty7jqMrB_normal.jpg
"Roussel de Bailleul",AgarthanFakecel,"ID 895736295703457792",Rhodesia," Normanpilled practitioner of chivalric rape.","Thu Aug 10 19:59:09 +0000 2017",634,1121,33334,227512,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1490311321954488321/9mqTIggn_normal.jpg
"Cool Shitposter",coolshitpost,"ID 1619665430792097793",," Pokemon, Eva, short shitposts, cute shitposts, cool shitposts, unfunny funnies and stuffs.","Sun Jan 29 11:55:13 +0000 2023",3,98,58,80,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1620494040641806337/_CI7IlDI_normal.jpg
"Uncle Joey Suzuki",Blushlettor,"ID 1285394529760301056",," fren?","Tue Jul 21 02:02:00 +0000 2020",32,135,226,37263,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1332883481991450625/5FUpOSVO_normal.jpg
RTRD,1u1b19q0,"ID 1166729863375441921",," Twitter was a mistake","Wed Aug 28 15:11:24 +0000 2019",3,431,338,3788,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1551352852223873025/cMf-OB_j_normal.jpg
emhx,emhxxxx,"ID 765325355720773632",emhx#6180," art enjoyer / idiot","Mon Aug 15 23:12:38 +0000 2016",274,4534,724,309542,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1335882533905510401/2OcM3I94_normal.jpg
"Kompot Mk 2 Mod 0",cerautomas,"ID 1097158654363607040",," Pattern Recognition Enthusiast","Sun Feb 17 15:39:42 +0000 2019",5,220,168,646,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1587818266541625345/noh9o3m4_normal.jpg
Чарльз,OurAimShallBe,"ID 1058264034305179649","sodom and gomorrah"," Student of history & int'l relations. Opponent of American Empire and the sickness it brings. Autistic truth seeker. Advice: Know your nation’s history.","Fri Nov 02 07:46:22 +0000 2018",120,211,3180,7041,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1560240598275084289/CEhoRiQz_normal.jpg
"Freedom Bro",FreedomBro1,"ID 1416088407067959298",," ","Fri Jul 16 17:34:02 +0000 2021",120,1365,983,11370,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1598811069987921921/fj-_zSIF_normal.jpg
Hjulbert,hjalmar85,"ID 1069487618",," ","Mon Jan 07 23:47:02 +0000 2013",56,1002,27,38,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1584639796852424708/PAlPi3UC_normal.jpg
WillemDaFriend,RealDaFriend,"ID 971438345346838537","United States"," bio. yeehaw.","Wed Mar 07 17:32:04 +0000 2018",6,199,6835,21875,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1356945444157480964/2hm8ksvy_normal.jpg
